;ring;video;number_of_detections;scale;date;hour;num
0;ADG500;FAR3_SCALE_2023-07-07_10_119;2.0;FAR3_SCALE;2023-07-07;10;119
0;ADG599;FAR3_SCALE_2023-07-07_10_121;5.0;FAR3_SCALE;2023-07-07;10;121
0;ADG599;FAR3_SCALE_2023-07-07_8_112;6.0;FAR3_SCALE;2023-07-07;8;112
0;ADE018;FAR3_SCALE_2023-07-07_10_118;6.0;FAR3_SCALE;2023-07-07;10;118
0;ADE018;FAR3_SCALE_2023-07-07_20_150;6.0;FAR3_SCALE;2023-07-07;20;150
0;ADG599;FAR3_SCALE_2023-07-07_11_123;2.0;FAR3_SCALE;2023-07-07;11;123
0;ADG665;FAR3_SCALE_2023-07-07_18_146;5.0;FAR3_SCALE;2023-07-07;18;146
0;ADG599;FAR3_SCALE_2023-07-07_11_124;3.0;FAR3_SCALE;2023-07-07;11;124
0;ADE018;FAR3_SCALE_2023-07-07_20_152;2.0;FAR3_SCALE;2023-07-07;20;152
0;ADP724;FAR3_SCALE_2023-07-07_7_107;7.0;FAR3_SCALE;2023-07-07;7;107
0;ADG599;FAR3_SCALE_2023-07-07_15_137;5.0;FAR3_SCALE;2023-07-07;15;137
0;ADE018;FAR3_SCALE_2023-07-07_20_151;5.0;FAR3_SCALE;2023-07-07;20;151
0;ADG599;FAR3_SCALE_2023-07-07_10_116;4.0;FAR3_SCALE;2023-07-07;10;116
0;ADG599;FAR3_SCALE_2023-07-07_6_105;2.0;FAR3_SCALE;2023-07-07;6;105
0;ADG599;FAR3_SCALE_2023-07-07_4_89;3.0;FAR3_SCALE;2023-07-07;4;89
0;ADG599;FAR3_SCALE_2023-07-07_6_102;1.0;FAR3_SCALE;2023-07-07;6;102
0;ADG599;FAR3_SCALE_2023-07-07_20_155;2.0;FAR3_SCALE;2023-07-07;20;155
0;ADG599;FAR3_SCALE_2023-07-07_19_147;12.0;FAR3_SCALE;2023-07-07;19;147
0;ADG599;FAR3_SCALE_2023-07-07_17_140;5.0;FAR3_SCALE;2023-07-07;17;140
0;ADG599;FAR3_SCALE_2023-07-07_20_156;4.0;FAR3_SCALE;2023-07-07;20;156
0;ADG599;FAR3_SCALE_2023-07-07_4_84;5.0;FAR3_SCALE;2023-07-07;4;84
0;ADG599;FAR3_SCALE_2023-07-07_6_101;3.0;FAR3_SCALE;2023-07-07;6;101
0;ADN765;FAR3_SCALE_2023-07-08_7_106;4.0;FAR3_SCALE;2023-07-08;7;106
0;AAB288;FAR3_SCALE_2023-07-08_13_139;8.0;FAR3_SCALE;2023-07-08;13;139
0;ADG599;FAR3_SCALE_2023-07-08_13_135;1.0;FAR3_SCALE;2023-07-08;13;135
0;AAB288;FAR3_SCALE_2023-07-08_13_137;1.0;FAR3_SCALE;2023-07-08;13;137
0;ADN899;FAR3_SCALE_2023-07-08_9_117;6.0;FAR3_SCALE;2023-07-08;9;117
0;AAB288;FAR3_SCALE_2023-07-08_4_86;4.0;FAR3_SCALE;2023-07-08;4;86
0;ADN765;FAR3_SCALE_2023-07-08_17_142;11.0;FAR3_SCALE;2023-07-08;17;142
0;ADE011;FAR3_SCALE_2023-07-08_19_145;15.0;FAR3_SCALE;2023-07-08;19;145
0;ADG599;FAR3_SCALE_2023-07-08_8_112;2.0;FAR3_SCALE;2023-07-08;8;112
0;ADN765;FAR3_SCALE_2023-07-08_19_149;1.0;FAR3_SCALE;2023-07-08;19;149
0;AAB288;FAR3_SCALE_2023-07-08_3_77;5.0;FAR3_SCALE;2023-07-08;3;77
0;ABH028;FAR3_SCALE_2023-07-08_19_146;1.0;FAR3_SCALE;2023-07-08;19;146
0;ADG599;FAR3_SCALE_2023-07-08_7_102;28.0;FAR3_SCALE;2023-07-08;7;102
0;AAB288;FAR3_SCALE_2023-07-08_5_93;4.0;FAR3_SCALE;2023-07-08;5;93
0;ADE011;FAR3_SCALE_2023-07-08_4_87;8.0;FAR3_SCALE;2023-07-08;4;87
0;ADE011;FAR3_SCALE_2023-07-08_20_150;2.0;FAR3_SCALE;2023-07-08;20;150
0;ADG599;FAR3_SCALE_2023-07-08_12_132;5.0;FAR3_SCALE;2023-07-08;12;132
0;ADG599;FAR3_SCALE_2023-07-08_8_111;6.0;FAR3_SCALE;2023-07-08;8;111
0;ADN765;FAR3_SCALE_2023-07-08_18_144;19.0;FAR3_SCALE;2023-07-08;18;144
0;ADG599;FAR3_SCALE_2023-07-08_7_107;9.0;FAR3_SCALE;2023-07-08;7;107
0;ADG599;FAR3_SCALE_2023-07-08_11_124;2.0;FAR3_SCALE;2023-07-08;11;124
0;ADE018;FAR3_SCALE_2023-07-08_7_103;3.0;FAR3_SCALE;2023-07-08;7;103
0;ADE011;FAR3_SCALE_2023-07-08_21_152;44.0;FAR3_SCALE;2023-07-08;21;152
0;ADG599;FAR3_SCALE_2023-07-08_13_136;1.0;FAR3_SCALE;2023-07-08;13;136
0;ADN899;FAR3_SCALE_2023-07-08_10_122;9.0;FAR3_SCALE;2023-07-08;10;122
0;ADN755;FAR3_SCALE_2023-07-08_6_101;1.0;FAR3_SCALE;2023-07-08;6;101
0;ABH830;FAR3_SCALE_2023-07-08_19_147;1.0;FAR3_SCALE;2023-07-08;19;147
0;ADG599;FAR3_SCALE_2023-07-08_12_127;2.0;FAR3_SCALE;2023-07-08;12;127
0;ADE018;FAR3_SCALE_2023-07-08_7_104;3.0;FAR3_SCALE;2023-07-08;7;104
0;ADG599;FAR3_SCALE_2023-07-08_11_126;2.0;FAR3_SCALE;2023-07-08;11;126
0;ADG599;FAR3_SCALE_2023-07-08_12_128;8.0;FAR3_SCALE;2023-07-08;12;128
0;AAB288;FAR3_SCALE_2023-07-08_12_131;8.0;FAR3_SCALE;2023-07-08;12;131
0;ADG599;FAR3_SCALE_2023-07-08_6_95;1.0;FAR3_SCALE;2023-07-08;6;95
0;AAB288;FAR3_SCALE_2023-07-08_12_129;1.0;FAR3_SCALE;2023-07-08;12;129
0;ADE018;FAR3_SCALE_2023-07-08_4_85;1.0;FAR3_SCALE;2023-07-08;4;85
0;ADG599;FAR3_SCALE_2023-07-08_9_119;15.0;FAR3_SCALE;2023-07-08;9;119
0;ADN899;FAR3_SCALE_2023-07-08_11_125;11.0;FAR3_SCALE;2023-07-08;11;125
0;ADE011;FAR3_SCALE_2023-07-08_20_151;1.0;FAR3_SCALE;2023-07-08;20;151
0;ADG599;FAR3_SCALE_2023-07-08_10_123;4.0;FAR3_SCALE;2023-07-08;10;123
0;ADG599;FAR3_SCALE_2023-07-08_8_110;9.0;FAR3_SCALE;2023-07-08;8;110
0;ADG599;FAR3_SCALE_2023-07-08_6_100;10.0;FAR3_SCALE;2023-07-08;6;100
0;ADN668;FAR3_SCALE_2023-07-08_5_92;3.0;FAR3_SCALE;2023-07-08;5;92
0;ADE018;FAR3_SCALE_2023-07-08_4_84;10.0;FAR3_SCALE;2023-07-08;4;84
0;ADN765;FAR3_SCALE_2023-07-08_21_153;45.0;FAR3_SCALE;2023-07-08;21;153
0;ADG599;FAR3_SCALE_2023-07-08_9_121;8.0;FAR3_SCALE;2023-07-08;9;121
0;ADE018;FAR3_SCALE_2023-07-08_8_108;1.0;FAR3_SCALE;2023-07-08;8;108
0;ADG599;FAR3_SCALE_2023-07-08_12_133;1.0;FAR3_SCALE;2023-07-08;12;133
0;ADG599;FAR3_SCALE_2023-07-08_14_140;10.0;FAR3_SCALE;2023-07-08;14;140
0;ADG599;FAR3_SCALE_2023-07-08_5_94;6.0;FAR3_SCALE;2023-07-08;5;94
0;AAB288;FAR3_SCALE_2023-07-08_4_81;6.0;FAR3_SCALE;2023-07-08;4;81
0;ADG599;FAR3_SCALE_2023-07-08_7_105;8.0;FAR3_SCALE;2023-07-08;7;105
0;ADG599;FAR3_SCALE_2023-07-08_12_130;4.0;FAR3_SCALE;2023-07-08;12;130
0;ADE018;FAR3_SCALE_2023-07-08_14_141;10.0;FAR3_SCALE;2023-07-08;14;141
0;ADN899;FAR3_SCALE_2023-07-08_8_115;11.0;FAR3_SCALE;2023-07-08;8;115
0;ADN899;FAR3_SCALE_2023-07-08_8_114;8.0;FAR3_SCALE;2023-07-08;8;114
0;ADG599;FAR3_SCALE_2023-07-09_6_95;8.0;FAR3_SCALE;2023-07-09;6;95
0;ADG599;FAR3_SCALE_2023-07-09_10_105;2.0;FAR3_SCALE;2023-07-09;10;105
0;ADG599;FAR3_SCALE_2023-07-09_4_86;8.0;FAR3_SCALE;2023-07-09;4;86
0;ADG599;FAR3_SCALE_2023-07-09_9_103;1.0;FAR3_SCALE;2023-07-09;9;103
0;ADG599;FAR3_SCALE_2023-07-09_4_87;23.0;FAR3_SCALE;2023-07-09;4;87
0;ADG599;FAR3_SCALE_2023-07-09_6_92;24.0;FAR3_SCALE;2023-07-09;6;92
0;ADE018;FAR3_SCALE_2023-07-09_19_119;6.0;FAR3_SCALE;2023-07-09;19;119
0;ADG599;FAR3_SCALE_2023-07-09_10_106;7.0;FAR3_SCALE;2023-07-09;10;106
0;ADG599;FAR3_SCALE_2023-07-09_4_88;9.0;FAR3_SCALE;2023-07-09;4;88
0;ADG599;FAR3_SCALE_2023-07-09_6_94;9.0;FAR3_SCALE;2023-07-09;6;94
0;ADG599;FAR3_SCALE_2023-07-09_5_90;6.0;FAR3_SCALE;2023-07-09;5;90
0;ADG599;FAR3_SCALE_2023-07-09_14_110;12.0;FAR3_SCALE;2023-07-09;14;110
0;ADG599;FAR3_SCALE_2023-07-09_6_91;7.0;FAR3_SCALE;2023-07-09;6;91
0;ADE018;FAR3_SCALE_2023-07-09_19_117;3.0;FAR3_SCALE;2023-07-09;19;117
0;ADG599;FAR3_SCALE_2023-07-09_20_121;32.0;FAR3_SCALE;2023-07-09;20;121
0;ADE018;FAR3_SCALE_2023-07-09_19_120;3.0;FAR3_SCALE;2023-07-09;19;120
0;ADE005;FAR3_SCALE_2023-07-10_11_116;19.0;FAR3_SCALE;2023-07-10;11;116
0;AAB288;FAR3_SCALE_2023-07-10_12_120;76.0;FAR3_SCALE;2023-07-10;12;120
0;ADE018;FAR3_SCALE_2023-07-10_9_107;2.0;FAR3_SCALE;2023-07-10;9;107
0;ADE018;FAR3_SCALE_2023-07-10_16_140;2.0;FAR3_SCALE;2023-07-10;16;140
0;ADE018;FAR3_SCALE_2023-07-10_12_122;7.0;FAR3_SCALE;2023-07-10;12;122
0;ADE018;FAR3_SCALE_2023-07-10_13_128;9.0;FAR3_SCALE;2023-07-10;13;128
0;ADE018;FAR3_SCALE_2023-07-10_21_164;11.0;FAR3_SCALE;2023-07-10;21;164
0;AAB288;FAR3_SCALE_2023-07-10_19_153;5.0;FAR3_SCALE;2023-07-10;19;153
0;ADE018;FAR3_SCALE_2023-07-10_18_147;3.0;FAR3_SCALE;2023-07-10;18;147
0;ACX881;FAR3_SCALE_2023-07-10_9_108;14.0;FAR3_SCALE;2023-07-10;9;108
0;AAB288;FAR3_SCALE_2023-07-10_17_145;6.0;FAR3_SCALE;2023-07-10;17;145
0;ADE018;FAR3_SCALE_2023-07-10_18_152;2.0;FAR3_SCALE;2023-07-10;18;152
0;ADE018;FAR3_SCALE_2023-07-10_16_133;2.0;FAR3_SCALE;2023-07-10;16;133
0;ADE018;FAR3_SCALE_2023-07-10_19_154;2.0;FAR3_SCALE;2023-07-10;19;154
0;ADE018;FAR3_SCALE_2023-07-10_17_144;4.0;FAR3_SCALE;2023-07-10;17;144
0;ADE018;FAR3_SCALE_2023-07-10_6_102;11.0;FAR3_SCALE;2023-07-10;6;102
0;AAB288;FAR3_SCALE_2023-07-10_14_131;7.0;FAR3_SCALE;2023-07-10;14;131
0;ADE500;FAR3_SCALE_2023-07-10_21_165;6.0;FAR3_SCALE;2023-07-10;21;165
0;ADE018;FAR3_SCALE_2023-07-10_20_157;4.0;FAR3_SCALE;2023-07-10;20;157
0;ADE018;FAR3_SCALE_2023-07-10_10_109;3.0;FAR3_SCALE;2023-07-10;10;109
0;ADE018;FAR3_SCALE_2023-07-10_20_160;14.0;FAR3_SCALE;2023-07-10;20;160
0;ADE018;FAR3_SCALE_2023-07-10_16_135;39.0;FAR3_SCALE;2023-07-10;16;135
0;ADE018;FAR3_SCALE_2023-07-10_5_99;5.0;FAR3_SCALE;2023-07-10;5;99
0;ADE018;FAR3_SCALE_2023-07-10_7_103;8.0;FAR3_SCALE;2023-07-10;7;103
0;AAB288;FAR3_SCALE_2023-07-10_11_114;9.0;FAR3_SCALE;2023-07-10;11;114
0;ADE018;FAR3_SCALE_2023-07-10_5_100;2.0;FAR3_SCALE;2023-07-10;5;100
0;ABH830;FAR3_SCALE_2023-07-10_21_166;5.0;FAR3_SCALE;2023-07-10;21;166
0;ADE018;FAR3_SCALE_2023-07-10_14_129;4.0;FAR3_SCALE;2023-07-10;14;129
0;AAB288;FAR3_SCALE_2023-07-10_14_130;11.0;FAR3_SCALE;2023-07-10;14;130
0;ADE005;FAR3_SCALE_2023-07-10_15_132;34.0;FAR3_SCALE;2023-07-10;15;132
0;ADE018;FAR3_SCALE_2023-07-10_18_150;4.0;FAR3_SCALE;2023-07-10;18;150
0;ADE018;FAR3_SCALE_2023-07-10_6_101;1.0;FAR3_SCALE;2023-07-10;6;101
0;AAT181;FAR3_SCALE_2023-07-10_4_95;1.0;FAR3_SCALE;2023-07-10;4;95
0;AAS288;FAR3_SCALE_2023-07-10_16_138;6.0;FAR3_SCALE;2023-07-10;16;138
0;ADE018;FAR3_SCALE_2023-07-10_21_163;1.0;FAR3_SCALE;2023-07-10;21;163
0;ADE018;FAR3_SCALE_2023-07-10_4_96;10.0;FAR3_SCALE;2023-07-10;4;96
0;ADE018;FAR3_SCALE_2023-07-10_12_124;4.0;FAR3_SCALE;2023-07-10;12;124
0;ADE018;FAR3_SCALE_2023-07-10_18_151;32.0;FAR3_SCALE;2023-07-10;18;151
0;ADE018;FAR3_SCALE_2023-07-10_8_106;16.0;FAR3_SCALE;2023-07-10;8;106
0;ADE018;FAR3_SCALE_2023-07-10_19_155;28.0;FAR3_SCALE;2023-07-10;19;155
0;AAB288;FAR3_SCALE_2023-07-10_19_156;38.0;FAR3_SCALE;2023-07-10;19;156
0;AAR288;FAR3_SCALE_2023-07-10_18_148;2.0;FAR3_SCALE;2023-07-10;18;148
0;AAR288;FAR3_SCALE_2023-07-10_17_143;2.0;FAR3_SCALE;2023-07-10;17;143
0;AAB288;FAR3_SCALE_2023-07-10_20_158;40.0;FAR3_SCALE;2023-07-10;20;158
0;ADE005;FAR3_SCALE_2023-07-10_16_139;19.0;FAR3_SCALE;2023-07-10;16;139
0;ADE005;FAR3_SCALE_2023-07-10_11_118;13.0;FAR3_SCALE;2023-07-10;11;118
0;ADE018;FAR3_SCALE_2023-07-10_8_104;5.0;FAR3_SCALE;2023-07-10;8;104
0;ADE018;FAR3_SCALE_2023-07-10_12_123;5.0;FAR3_SCALE;2023-07-10;12;123
0;AAB288;FAR3_SCALE_2023-07-10_20_161;7.0;FAR3_SCALE;2023-07-10;20;161
0;ADE018;FAR3_SCALE_2023-07-10_16_136;9.0;FAR3_SCALE;2023-07-10;16;136
0;ADE018;FAR3_SCALE_2023-07-10_3_93;6.0;FAR3_SCALE;2023-07-10;3;93
0;ADE018;FAR3_SCALE_2023-07-10_11_112;5.0;FAR3_SCALE;2023-07-10;11;112
0;ADE018;FAR3_SCALE_2023-07-10_11_111;2.0;FAR3_SCALE;2023-07-10;11;111
0;AAB288;FAR3_SCALE_2023-07-10_16_137;25.0;FAR3_SCALE;2023-07-10;16;137
0;AAB288;FAR3_SCALE_2023-07-10_16_141;14.0;FAR3_SCALE;2023-07-10;16;141
0;AAB288;FAR3_SCALE_2023-07-10_20_162;7.0;FAR3_SCALE;2023-07-10;20;162
0;ADE005;FAR3_SCALE_2023-07-10_11_117;14.0;FAR3_SCALE;2023-07-10;11;117
0;AAB288;FAR3_SCALE_2023-07-10_17_142;52.0;FAR3_SCALE;2023-07-10;17;142
0;AAB288;FAR3_SCALE_2023-07-10_20_159;44.0;FAR3_SCALE;2023-07-10;20;159
0;AAR288;FAR3_SCALE_2023-07-10_18_149;1.0;FAR3_SCALE;2023-07-10;18;149
0;ADE018;FAR3_SCALE_2023-07-11_6_78;12.0;FAR3_SCALE;2023-07-11;6;78
0;ADG599;FAR3_SCALE_2023-07-11_15_126;18.0;FAR3_SCALE;2023-07-11;15;126
0;ADG599;FAR3_SCALE_2023-07-11_11_105;36.0;FAR3_SCALE;2023-07-11;11;105
0;ADN899;FAR3_SCALE_2023-07-11_16_135;2.0;FAR3_SCALE;2023-07-11;16;135
0;ADE018;FAR3_SCALE_2023-07-11_5_74;6.0;FAR3_SCALE;2023-07-11;5;74
0;ADE005;FAR3_SCALE_2023-07-11_17_139;5.0;FAR3_SCALE;2023-07-11;17;139
0;ADG599;FAR3_SCALE_2023-07-11_13_119;6.0;FAR3_SCALE;2023-07-11;13;119
0;AAB288;FAR3_SCALE_2023-07-11_15_131;4.0;FAR3_SCALE;2023-07-11;15;131
0;AAB288;FAR3_SCALE_2023-07-11_15_129;18.0;FAR3_SCALE;2023-07-11;15;129
0;ADG599;FAR3_SCALE_2023-07-11_12_112;2.0;FAR3_SCALE;2023-07-11;12;112
0;ADG599;FAR3_SCALE_2023-07-11_12_114;14.0;FAR3_SCALE;2023-07-11;12;114
0;ADG599;FAR3_SCALE_2023-07-11_7_89;17.0;FAR3_SCALE;2023-07-11;7;89
0;AAB288;FAR3_SCALE_2023-07-11_11_106;111.0;FAR3_SCALE;2023-07-11;11;106
0;ADG599;FAR3_SCALE_2023-07-11_7_88;7.0;FAR3_SCALE;2023-07-11;7;88
0;AAB288;FAR3_SCALE_2023-07-11_11_107;8.0;FAR3_SCALE;2023-07-11;11;107
0;ACT673;FAR3_SCALE_2023-07-11_21_151;8.0;FAR3_SCALE;2023-07-11;21;151
0;ADG599;FAR3_SCALE_2023-07-11_7_84;4.0;FAR3_SCALE;2023-07-11;7;84
0;ADG599;FAR3_SCALE_2023-07-11_10_103;3.0;FAR3_SCALE;2023-07-11;10;103
0;ADE018;FAR3_SCALE_2023-07-11_4_70;30.0;FAR3_SCALE;2023-07-11;4;70
0;ADG599;FAR3_SCALE_2023-07-11_13_116;9.0;FAR3_SCALE;2023-07-11;13;116
0;ADG599;FAR3_SCALE_2023-07-11_13_118;5.0;FAR3_SCALE;2023-07-11;13;118
0;ADG599;FAR3_SCALE_2023-07-11_15_127;24.0;FAR3_SCALE;2023-07-11;15;127
0;ADG599;FAR3_SCALE_2023-07-11_7_87;6.0;FAR3_SCALE;2023-07-11;7;87
0;ADG599;FAR3_SCALE_2023-07-11_8_95;5.0;FAR3_SCALE;2023-07-11;8;95
0;ADG599;FAR3_SCALE_2023-07-11_14_123;5.0;FAR3_SCALE;2023-07-11;14;123
0;ADG599;FAR3_SCALE_2023-07-11_6_80;5.0;FAR3_SCALE;2023-07-11;6;80
0;AAB288;FAR3_SCALE_2023-07-11_16_138;3.0;FAR3_SCALE;2023-07-11;16;138
0;ADP724;FAR3_SCALE_2023-07-11_20_150;9.0;FAR3_SCALE;2023-07-11;20;150
0;ADG599;FAR3_SCALE_2023-07-11_16_134;5.0;FAR3_SCALE;2023-07-11;16;134
0;ADG599;FAR3_SCALE_2023-07-11_14_124;13.0;FAR3_SCALE;2023-07-11;14;124
0;ADG599;FAR3_SCALE_2023-07-11_19_144;22.0;FAR3_SCALE;2023-07-11;19;144
0;ADG599;FAR3_SCALE_2023-07-11_16_133;13.0;FAR3_SCALE;2023-07-11;16;133
0;AAB288;FAR3_SCALE_2023-07-11_11_104;13.0;FAR3_SCALE;2023-07-11;11;104
0;ADE005;FAR3_SCALE_2023-07-11_5_75;24.0;FAR3_SCALE;2023-07-11;5;75
0;ADG599;FAR3_SCALE_2023-07-11_12_111;21.0;FAR3_SCALE;2023-07-11;12;111
0;ADG599;FAR3_SCALE_2023-07-11_15_132;14.0;FAR3_SCALE;2023-07-11;15;132
0;ADG599;FAR3_SCALE_2023-07-11_14_122;13.0;FAR3_SCALE;2023-07-11;14;122
0;ADG599;FAR3_SCALE_2023-07-11_12_113;14.0;FAR3_SCALE;2023-07-11;12;113
0;ADG599;FAR3_SCALE_2023-07-11_13_121;2.0;FAR3_SCALE;2023-07-11;13;121
0;ADG599;FAR3_SCALE_2023-07-11_10_99;3.0;FAR3_SCALE;2023-07-11;10;99
0;ADG599;FAR3_SCALE_2023-07-11_13_120;7.0;FAR3_SCALE;2023-07-11;13;120
0;ACT779;FAR3_SCALE_2023-07-11_20_149;5.0;FAR3_SCALE;2023-07-11;20;149
0;ADG599;FAR3_SCALE_2023-07-11_18_142;12.0;FAR3_SCALE;2023-07-11;18;142
0;ADG599;FAR3_SCALE_2023-07-11_12_109;27.0;FAR3_SCALE;2023-07-11;12;109
0;ADE005;FAR3_SCALE_2023-07-11_18_141;2.0;FAR3_SCALE;2023-07-11;18;141
0;AAB288;FAR3_SCALE_2023-07-11_15_130;6.0;FAR3_SCALE;2023-07-11;15;130
0;ADG599;FAR3_SCALE_2023-07-11_9_97;7.0;FAR3_SCALE;2023-07-11;9;97
0;ADG599;FAR3_SCALE_2023-07-11_13_117;12.0;FAR3_SCALE;2023-07-11;13;117
0;ADG599;FAR3_SCALE_2023-07-11_15_125;3.0;FAR3_SCALE;2023-07-11;15;125
0;ADN899;FAR3_SCALE_2023-07-11_10_102;21.0;FAR3_SCALE;2023-07-11;10;102
0;ADE018;FAR3_SCALE_2023-07-11_3_68;2.0;FAR3_SCALE;2023-07-11;3;68
0;ADG599;FAR3_SCALE_2023-07-11_7_83;4.0;FAR3_SCALE;2023-07-11;7;83
0;ADG599;FAR3_SCALE_2023-07-11_8_94;14.0;FAR3_SCALE;2023-07-11;8;94
0;AAB288;FAR3_SCALE_2023-07-11_16_136;25.0;FAR3_SCALE;2023-07-11;16;136
0;ADN899;FAR3_SCALE_2023-07-11_18_143;32.0;FAR3_SCALE;2023-07-11;18;143
0;ADG599;FAR3_SCALE_2023-07-11_8_93;12.0;FAR3_SCALE;2023-07-11;8;93
0;ADG599;FAR3_SCALE_2023-07-11_12_108;8.0;FAR3_SCALE;2023-07-11;12;108
0;ADG599;FAR3_SCALE_2023-07-11_12_110;14.0;FAR3_SCALE;2023-07-11;12;110
0;ADG599;FAR3_SCALE_2023-07-11_6_79;7.0;FAR3_SCALE;2023-07-11;6;79
0;ADG599;FAR3_SCALE_2023-07-11_15_128;23.0;FAR3_SCALE;2023-07-11;15;128
0;AAB288;FAR3_SCALE_2023-07-11_16_137;21.0;FAR3_SCALE;2023-07-11;16;137
0;AAB288;FAR3_SCALE_2023-07-11_6_77;14.0;FAR3_SCALE;2023-07-11;6;77
0;ABH830;FAR3_SCALE_2023-07-12_10_115;8.0;FAR3_SCALE;2023-07-12;10;115
0;ADG599;FAR3_SCALE_2023-07-12_21_169;21.0;FAR3_SCALE;2023-07-12;21;169
0;ADG599;FAR3_SCALE_2023-07-12_14_131;14.0;FAR3_SCALE;2023-07-12;14;131
0;ADG599;FAR3_SCALE_2023-07-12_20_162;10.0;FAR3_SCALE;2023-07-12;20;162
0;AAB288;FAR3_SCALE_2023-07-12_19_161;16.0;FAR3_SCALE;2023-07-12;19;161
0;ADG599;FAR3_SCALE_2023-07-12_20_165;5.0;FAR3_SCALE;2023-07-12;20;165
0;ADG599;FAR3_SCALE_2023-07-12_18_151;17.0;FAR3_SCALE;2023-07-12;18;151
0;ADG599;FAR3_SCALE_2023-07-12_11_117;15.0;FAR3_SCALE;2023-07-12;11;117
0;AAB288;FAR3_SCALE_2023-07-12_20_168;10.0;FAR3_SCALE;2023-07-12;20;168
0;ADE018;FAR3_SCALE_2023-07-12_21_172;1.0;FAR3_SCALE;2023-07-12;21;172
0;AAB288;FAR3_SCALE_2023-07-12_19_159;5.0;FAR3_SCALE;2023-07-12;19;159
0;ADN765;FAR3_SCALE_2023-07-12_11_118;12.0;FAR3_SCALE;2023-07-12;11;118
0;ADG599;FAR3_SCALE_2023-07-12_13_122;6.0;FAR3_SCALE;2023-07-12;13;122
0;ADG599;FAR3_SCALE_2023-07-12_14_126;15.0;FAR3_SCALE;2023-07-12;14;126
0;ADG599;FAR3_SCALE_2023-07-12_15_137;2.0;FAR3_SCALE;2023-07-12;15;137
0;ADG599;FAR3_SCALE_2023-07-12_18_152;4.0;FAR3_SCALE;2023-07-12;18;152
0;ADG599;FAR3_SCALE_2023-07-12_14_129;23.0;FAR3_SCALE;2023-07-12;14;129
0;ADG599;FAR3_SCALE_2023-07-12_16_140;7.0;FAR3_SCALE;2023-07-12;16;140
0;AAE288;FAR3_SCALE_2023-07-12_18_153;2.0;FAR3_SCALE;2023-07-12;18;153
0;ADG599;FAR3_SCALE_2023-07-12_12_119;10.0;FAR3_SCALE;2023-07-12;12;119
0;ADG599;FAR3_SCALE_2023-07-12_11_116;10.0;FAR3_SCALE;2023-07-12;11;116
0;ADG599;FAR3_SCALE_2023-07-12_13_123;35.0;FAR3_SCALE;2023-07-12;13;123
0;ADG599;FAR3_SCALE_2023-07-12_16_142;15.0;FAR3_SCALE;2023-07-12;16;142
0;ADN668;FAR3_SCALE_2023-07-12_15_134;13.0;FAR3_SCALE;2023-07-12;15;134
0;ADG599;FAR3_SCALE_2023-07-12_12_121;19.0;FAR3_SCALE;2023-07-12;12;121
0;ABH830;FAR3_SCALE_2023-07-12_10_114;9.0;FAR3_SCALE;2023-07-12;10;114
0;ADE005;FAR3_SCALE_2023-07-12_22_174;14.0;FAR3_SCALE;2023-07-12;22;174
0;ADG599;FAR3_SCALE_2023-07-12_19_158;7.0;FAR3_SCALE;2023-07-12;19;158
0;ADG599;FAR3_SCALE_2023-07-12_21_170;10.0;FAR3_SCALE;2023-07-12;21;170
0;ADN899;FAR3_SCALE_2023-07-12_15_138;2.0;FAR3_SCALE;2023-07-12;15;138
0;ADG599;FAR3_SCALE_2023-07-12_15_132;12.0;FAR3_SCALE;2023-07-12;15;132
0;ADN899;FAR3_SCALE_2023-07-12_16_141;4.0;FAR3_SCALE;2023-07-12;16;141
0;ADE018;FAR3_SCALE_2023-07-12_20_167;26.0;FAR3_SCALE;2023-07-12;20;167
0;ADG599;FAR3_SCALE_2023-07-12_12_120;13.0;FAR3_SCALE;2023-07-12;12;120
0;ADG599;FAR3_SCALE_2023-07-12_17_148;22.0;FAR3_SCALE;2023-07-12;17;148
0;ADG599;FAR3_SCALE_2023-07-12_14_130;1.0;FAR3_SCALE;2023-07-12;14;130
0;ADG599;FAR3_SCALE_2023-07-12_13_125;2.0;FAR3_SCALE;2023-07-12;13;125
0;AAB288;FAR3_SCALE_2023-07-12_19_155;2.0;FAR3_SCALE;2023-07-12;19;155
0;AAB288;FAR3_SCALE_2023-07-12_17_150;13.0;FAR3_SCALE;2023-07-12;17;150
0;AAB288;FAR3_SCALE_2023-07-12_17_149;15.0;FAR3_SCALE;2023-07-12;17;149
0;ADG599;FAR3_SCALE_2023-07-12_19_160;8.0;FAR3_SCALE;2023-07-12;19;160
0;ADG442;FAR3_SCALE_2023-07-12_20_164;4.0;FAR3_SCALE;2023-07-12;20;164
0;AAB288;FAR3_SCALE_2023-07-12_18_154;1.0;FAR3_SCALE;2023-07-12;18;154
0;ADE018;FAR3_SCALE_2023-07-12_15_133;20.0;FAR3_SCALE;2023-07-12;15;133
0;ADG599;FAR3_SCALE_2023-07-12_17_146;31.0;FAR3_SCALE;2023-07-12;17;146
0;ADG599;FAR3_SCALE_2023-07-12_14_127;4.0;FAR3_SCALE;2023-07-12;14;127
0;ADG599;FAR3_SCALE_2023-07-12_16_145;1.0;FAR3_SCALE;2023-07-12;16;145
0;ADE005;FAR3_SCALE_2023-07-13_6_111;6.0;FAR3_SCALE;2023-07-13;6;111
